Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(254; 2, 23)";11;7,52174;508;2287438
"C(254; 4, 81)";11;7,52174;508;2287438
"C(254; 6, 69)";11;7,52174;508;2287438
"C(254; 8, 35)";11;7,52174;508;2287438
"C(254; 10, 115)";11;7,52174;508;2287438
"C(254; 11, 12)";11;7,52174;508;2287438
"C(254; 13, 32)";11;7,52174;508;2287438
"C(254; 14, 93)";11;7,52174;508;2287438
"C(254; 15, 76)";11;7,52174;508;2287438
"C(254; 16, 57)";11;7,52174;508;2287438
"C(254; 17, 120)";11;7,52174;508;2287438
"C(254; 18, 47)";11;7,52174;508;2287438
"C(254; 20, 103)";11;7,52174;508;2287438
"C(254; 24, 105)";11;7,52174;508;2287438
"C(254; 25, 42)";11;7,52174;508;2287438
"C(254; 26, 45)";11;7,52174;508;2287438
"C(254; 28, 59)";11;7,52174;508;2287438
"C(254; 30, 91)";11;7,52174;508;2287438
"C(254; 33, 36)";11;7,52174;508;2287438
"C(254; 34, 117)";11;7,52174;508;2287438
"C(254; 37, 52)";11;7,52174;508;2287438
"C(254; 38, 71)";11;7,52174;508;2287438
"C(254; 39, 96)";11;7,52174;508;2287438
"C(254; 40, 79)";11;7,52174;508;2287438
"C(254; 43, 70)";11;7,52174;508;2287438
"C(254; 44, 125)";11;7,52174;508;2287438
"C(254; 48, 83)";11;7,52174;508;2287438
"C(254; 49, 62)";11;7,52174;508;2287438
"C(254; 50, 67)";11;7,52174;508;2287438
"C(254; 53, 104)";11;7,52174;508;2287438
"C(254; 54, 113)";11;7,52174;508;2287438
"C(254; 55, 60)";11;7,52174;508;2287438
"C(254; 58, 95)";11;7,52174;508;2287438
"C(254; 61, 72)";11;7,52174;508;2287438
"C(254; 63, 116)";11;7,52174;508;2287438
"C(254; 64, 101)";11;7,52174;508;2287438
"C(254; 65, 94)";11;7,52174;508;2287438
"C(254; 68, 107)";11;7,52174;508;2287438
"C(254; 73, 82)";11;7,52174;508;2287438
"C(254; 74, 89)";11;7,52174;508;2287438
"C(254; 75, 126)";11;7,52174;508;2287438
"C(254; 77, 84)";11;7,52174;508;2287438
"C(254; 78, 119)";11;7,52174;508;2287438
"C(254; 85, 92)";11;7,52174;508;2287438
"C(254; 87, 118)";11;7,52174;508;2287438
"C(254; 88, 123)";11;7,52174;508;2287438
"C(254; 97, 102)";11;7,52174;508;2287438
"C(254; 98, 111)";11;7,52174;508;2287438
"C(254; 99, 108)";11;7,52174;508;2287438
"C(254; 109, 112)";11;7,52174;508;2287438
"C(254; 121, 122)";11;7,52174;508;2287438
