Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(250; 1, 92)";11;7,46586;500;1862023
"C(250; 2, 19)";11;7,46586;500;1862023
"C(250; 3, 26)";11;7,46586;500;1862023
"C(250; 8, 49)";11;7,46586;500;1862023
"C(250; 9, 70)";11;7,46586;500;1862023
"C(250; 10, 37)";11;7,46586;500;1862023
"C(250; 10, 63)";11;7,46586;500;1862023
"C(250; 11, 12)";11;7,46586;500;1862023
"C(250; 11, 30)";11;7,46586;500;1862023
"C(250; 16, 27)";11;7,46586;500;1862023
"C(250; 17, 64)";11;7,46586;500;1862023
"C(250; 18, 79)";11;7,46586;500;1862023
"C(250; 20, 51)";11;7,46586;500;1862023
"C(250; 21, 68)";11;7,46586;500;1862023
"C(250; 21, 80)";11;7,46586;500;1862023
"C(250; 23, 40)";11;7,46586;500;1862023
"C(250; 23, 116)";11;7,46586;500;1862023
"C(250; 27, 40)";11;7,46586;500;1862023
"C(250; 28, 109)";11;7,46586;500;1862023
"C(250; 30, 61)";11;7,46586;500;1862023
"C(250; 30, 89)";11;7,46586;500;1862023
"C(250; 30, 111)";11;7,46586;500;1862023
"C(250; 32, 71)";11;7,46586;500;1862023
"C(250; 33, 36)";11;7,46586;500;1862023
"C(250; 33, 90)";11;7,46586;500;1862023
"C(250; 37, 96)";11;7,46586;500;1862023
"C(250; 39, 88)";11;7,46586;500;1862023
"C(250; 40, 77)";11;7,46586;500;1862023
"C(250; 41, 70)";11;7,46586;500;1862023
"C(250; 42, 101)";11;7,46586;500;1862023
"C(250; 43, 44)";11;7,46586;500;1862023
"C(250; 47, 60)";11;7,46586;500;1862023
"C(250; 47, 74)";11;7,46586;500;1862023
"C(250; 51, 58)";11;7,46586;500;1862023
"C(250; 52, 119)";11;7,46586;500;1862023
"C(250; 53, 60)";11;7,46586;500;1862023
"C(250; 53, 124)";11;7,46586;500;1862023
"C(250; 56, 93)";11;7,46586;500;1862023
"C(250; 59, 70)";11;7,46586;500;1862023
"C(250; 59, 72)";11;7,46586;500;1862023
"C(250; 60, 103)";11;7,46586;500;1862023
"C(250; 67, 86)";11;7,46586;500;1862023
"C(250; 67, 90)";11;7,46586;500;1862023
"C(250; 69, 98)";11;7,46586;500;1862023
"C(250; 69, 120)";11;7,46586;500;1862023
"C(250; 70, 109)";11;7,46586;500;1862023
"C(250; 71, 80)";11;7,46586;500;1862023
"C(250; 77, 84)";11;7,46586;500;1862023
"C(250; 79, 80)";11;7,46586;500;1862023
"C(250; 83, 90)";11;7,46586;500;1862023
"C(250; 83, 114)";11;7,46586;500;1862023
"C(250; 91, 122)";11;7,46586;500;1862023
"C(250; 93, 110)";11;7,46586;500;1862023
"C(250; 94, 107)";11;7,46586;500;1862023
"C(250; 99, 108)";11;7,46586;500;1862023
"C(250; 107, 110)";11;7,46586;500;1862023
"C(250; 119, 120)";11;7,46586;500;1862023
