Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
383;C(383, 1, 6, 22, 70, 176);4;3.21466;2169109;1915
383;C(383, 1, 6, 22, 102, 165);4;3.21466;2169109;1915
383;C(383, 1, 6, 35, 55, 135);4;3.21466;2169109;1915
383;C(383, 1, 6, 36, 56, 151);4;3.21466;2169109;1915
383;C(383, 1, 6, 42, 57, 180);4;3.21466;2169109;1915
383;C(383, 1, 6, 42, 93, 115);4;3.21466;2169109;1915
383;C(383, 1, 6, 45, 105, 131);4;3.21466;2169109;1915
383;C(383, 1, 6, 51, 121, 150);4;3.21466;2169109;1915
383;C(383, 1, 6, 51, 139, 171);4;3.21466;2169109;1915
383;C(383, 1, 6, 53, 83, 116);4;3.21466;2169109;1915
383;C(383, 1, 6, 55, 138, 154);4;3.21466;2169109;1915
383;C(383, 1, 6, 64, 89, 137);4;3.21466;2169109;1915
383;C(383, 1, 6, 71, 161, 184);4;3.21466;2169109;1915
383;C(383, 1, 6, 78, 118, 166);4;3.21466;2169109;1915
383;C(383, 1, 6, 85, 139, 180);4;3.21466;2169109;1915
383;C(383, 1, 6, 100, 151, 173);4;3.21466;2169109;1915
383;C(383, 1, 7, 18, 83, 139);4;3.21466;2169109;1915
383;C(383, 1, 7, 24, 85, 143);4;3.21466;2169109;1915
383;C(383, 1, 7, 26, 83, 131);4;3.21466;2169109;1915
383;C(383, 1, 7, 30, 64, 182);4;3.21466;2169109;1915
383;C(383, 1, 7, 31, 89, 156);4;3.21466;2169109;1915
383;C(383, 1, 7, 37, 63, 122);4;3.21466;2169109;1915
383;C(383, 1, 7, 37, 70, 124);4;3.21466;2169109;1915
383;C(383, 1, 7, 37, 137, 162);4;3.21466;2169109;1915
383;C(383, 1, 7, 39, 66, 167);4;3.21466;2169109;1915
383;C(383, 1, 7, 40, 136, 180);4;3.21466;2169109;1915
383;C(383, 1, 7, 46, 114, 186);4;3.21466;2169109;1915
383;C(383, 1, 7, 54, 80, 91);4;3.21466;2169109;1915
383;C(383, 1, 7, 55, 150, 182);4;3.21466;2169109;1915
383;C(383, 1, 7, 56, 145, 172);4;3.21466;2169109;1915
383;C(383, 1, 7, 64, 83, 176);4;3.21466;2169109;1915
383;C(383, 1, 7, 65, 102, 119);4;3.21466;2169109;1915
383;C(383, 1, 7, 93, 137, 163);4;3.21466;2169109;1915
383;C(383, 1, 8, 20, 71, 105);4;3.21466;2169109;1915
383;C(383, 1, 8, 20, 104, 170);4;3.21466;2169109;1915
383;C(383, 1, 8, 28, 67, 156);4;3.21466;2169109;1915
383;C(383, 1, 8, 28, 101, 143);4;3.21466;2169109;1915
383;C(383, 1, 8, 34, 46, 120);4;3.21466;2169109;1915
383;C(383, 1, 8, 34, 134, 164);4;3.21466;2169109;1915
383;C(383, 1, 8, 36, 83, 161);4;3.21466;2169109;1915
383;C(383, 1, 8, 38, 87, 139);4;3.21466;2169109;1915
383;C(383, 1, 8, 39, 51, 135);4;3.21466;2169109;1915
383;C(383, 1, 8, 41, 60, 185);4;3.21466;2169109;1915
383;C(383, 1, 8, 50, 87, 155);4;3.21466;2169109;1915
383;C(383, 1, 8, 51, 84, 106);4;3.21466;2169109;1915
383;C(383, 1, 8, 53, 93, 174);4;3.21466;2169109;1915
383;C(383, 1, 8, 63, 91, 113);4;3.21466;2169109;1915
383;C(383, 1, 8, 76, 104, 117);4;3.21466;2169109;1915
383;C(383, 1, 8, 78, 134, 176);4;3.21466;2169109;1915
383;C(383, 1, 9, 23, 89, 166);4;3.21466;2169109;1915
383;C(383, 1, 9, 33, 111, 149);4;3.21466;2169109;1915
383;C(383, 1, 9, 38, 91, 133);4;3.21466;2169109;1915
383;C(383, 1, 9, 39, 73, 132);4;3.21466;2169109;1915
383;C(383, 1, 9, 39, 120, 179);4;3.21466;2169109;1915
383;C(383, 1, 9, 40, 92, 179);4;3.21466;2169109;1915
383;C(383, 1, 9, 41, 97, 126);4;3.21466;2169109;1915
383;C(383, 1, 9, 44, 59, 151);4;3.21466;2169109;1915
383;C(383, 1, 9, 46, 77, 166);4;3.21466;2169109;1915
383;C(383, 1, 9, 52, 126, 172);4;3.21466;2169109;1915
383;C(383, 1, 9, 53, 78, 91);4;3.21466;2169109;1915
383;C(383, 1, 9, 54, 88, 102);4;3.21466;2169109;1915
383;C(383, 1, 9, 59, 104, 142);4;3.21466;2169109;1915
383;C(383, 1, 9, 60, 92, 164);4;3.21466;2169109;1915
383;C(383, 1, 9, 61, 101, 177);4;3.21466;2169109;1915
383;C(383, 1, 9, 63, 138, 167);4;3.21466;2169109;1915
383;C(383, 1, 9, 74, 89, 120);4;3.21466;2169109;1915
383;C(383, 1, 9, 77, 133, 177);4;3.21466;2169109;1915
383;C(383, 1, 9, 93, 107, 157);4;3.21466;2169109;1915
383;C(383, 1, 9, 101, 143, 165);4;3.21466;2169109;1915
383;C(383, 1, 9, 133, 157, 170);4;3.21466;2169109;1915
383;C(383, 1, 10, 16, 112, 172);4;3.21466;2169109;1915
383;C(383, 1, 10, 25, 63, 158);4;3.21466;2169109;1915
383;C(383, 1, 10, 27, 59, 142);4;3.21466;2169109;1915
383;C(383, 1, 10, 27, 106, 167);4;3.21466;2169109;1915
