Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
1013;C(1013, 1, 45);22;15;265;2026
1013;C(1013, 484, 506);22;15;265;2026
