Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
578;C(578, 1, 33);17;11.34315;55;1156
578;C(578, 1, 69);17;11.34315;55;1156
578;C(578, 1, 35);17;11.34315;55;1156
578;C(578, 1, 67);17;11.34315;55;1156
578;C(578, 1, 101);17;11.34315;55;1156
578;C(578, 1, 103);17;11.34315;55;1156
578;C(578, 1, 169);17;11.34315;55;1156
578;C(578, 1, 135);17;11.34315;55;1156
578;C(578, 1, 171);17;11.34315;55;1156
578;C(578, 1, 137);17;11.34315;55;1156
578;C(578, 1, 203);17;11.34315;55;1156
578;C(578, 1, 239);17;11.34315;55;1156
578;C(578, 1, 205);17;11.34315;55;1156
578;C(578, 1, 237);17;11.34315;55;1156
578;C(578, 1, 271);17;11.34315;55;1156
578;C(578, 1, 254);17;11.34315;55;1156
578;C(578, 1, 273);17;11.34315;55;1156
