Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
714;C(714, 1, 108);19;12.60449;83;1428
714;C(714, 1, 264);19;12.60449;83;1428
