Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(201; 1, 57, 94)";6;3,92;603;26857801
"C(201; 1, 62, 84)";6;3,92;603;26857801
"C(201; 2, 33, 77)";6;3,92;603;26857801
"C(201; 3, 7, 55)";6;3,92;603;26857801
"C(201; 4, 26, 27)";6;3,92;603;26857801
"C(201; 4, 47, 66)";6;3,92;603;26857801
"C(201; 5, 18, 92)";6;3,92;603;26857801
"C(201; 6, 14, 91)";6;3,92;603;26857801
"C(201; 6, 43, 53)";6;3,92;603;26857801
"C(201; 7, 15, 32)";6;3,92;603;26857801
"C(201; 8, 52, 54)";6;3,92;603;26857801
"C(201; 10, 17, 36)";6;3,92;603;26857801
"C(201; 11, 24, 29)";6;3,92;603;26857801
"C(201; 11, 79, 81)";6;3,92;603;26857801
"C(201; 12, 19, 28)";6;3,92;603;26857801
"C(201; 12, 86, 95)";6;3,92;603;26857801
"C(201; 13, 16, 63)";6;3,92;603;26857801
"C(201; 14, 30, 64)";6;3,92;603;26857801
"C(201; 15, 35, 74)";6;3,92;603;26857801
"C(201; 16, 93, 97)";6;3,92;603;26857801
"C(201; 17, 21, 49)";6;3,92;603;26857801
"C(201; 18, 25, 62)";6;3,92;603;26857801
"C(201; 19, 23, 78)";6;3,92;603;26857801
"C(201; 20, 34, 72)";6;3,92;603;26857801
"C(201; 20, 66, 71)";6;3,92;603;26857801
"C(201; 21, 50, 85)";6;3,92;603;26857801
"C(201; 22, 39, 43)";6;3,92;603;26857801
"C(201; 22, 48, 58)";6;3,92;603;26857801
"C(201; 24, 38, 56)";6;3,92;603;26857801
"C(201; 26, 32, 75)";6;3,92;603;26857801
"C(201; 27, 41, 71)";6;3,92;603;26857801
"C(201; 28, 60, 73)";6;3,92;603;26857801
"C(201; 29, 45, 88)";6;3,92;603;26857801
"C(201; 30, 53, 70)";6;3,92;603;26857801
"C(201; 31, 42, 100)";6;3,92;603;26857801
"C(201; 34, 42, 98)";6;3,92;603;26857801
"C(201; 35, 41, 75)";6;3,92;603;26857801
"C(201; 36, 50, 77)";6;3,92;603;26857801
"C(201; 37, 61, 99)";6;3,92;603;26857801
"C(201; 38, 45, 46)";6;3,92;603;26857801
"C(201; 40, 57, 68)";6;3,92;603;26857801
"C(201; 40, 59, 69)";6;3,92;603;26857801
"C(201; 44, 78, 86)";6;3,92;603;26857801
"C(201; 44, 85, 96)";6;3,92;603;26857801
"C(201; 47, 72, 100)";6;3,92;603;26857801
"C(201; 48, 76, 89)";6;3,92;603;26857801
"C(201; 51, 52, 64)";6;3,92;603;26857801
"C(201; 51, 70, 82)";6;3,92;603;26857801
"C(201; 54, 59, 82)";6;3,92;603;26857801
"C(201; 55, 56, 81)";6;3,92;603;26857801
"C(201; 60, 61, 95)";6;3,92;603;26857801
"C(201; 63, 80, 83)";6;3,92;603;26857801
"C(201; 65, 80, 87)";6;3,92;603;26857801
"C(201; 73, 97, 99)";6;3,92;603;26857801
"C(201; 76, 90, 92)";6;3,92;603;26857801
