Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(189; 1, 30, 85)";6;3,84043;567;20689489
"C(189; 2, 19, 60)";6;3,84043;567;20689489
"C(189; 3, 40, 44)";6;3,84043;567;20689489
"C(189; 4, 38, 69)";6;3,84043;567;20689489
"C(189; 5, 24, 89)";6;3,84043;567;20689489
"C(189; 5, 39, 47)";6;3,84043;567;20689489
"C(189; 6, 17, 38)";6;3,84043;567;20689489
"C(189; 6, 25, 46)";6;3,84043;567;20689489
"C(189; 6, 80, 88)";6;3,84043;567;20689489
"C(189; 8, 29, 75)";6;3,84043;567;20689489
"C(189; 10, 11, 48)";6;3,84043;567;20689489
"C(189; 10, 78, 94)";6;3,84043;567;20689489
"C(189; 11, 15, 31)";6;3,84043;567;20689489
"C(189; 12, 13, 29)";6;3,84043;567;20689489
"C(189; 12, 34, 76)";6;3,84043;567;20689489
"C(189; 15, 32, 74)";6;3,84043;567;20689489
"C(189; 16, 39, 58)";6;3,84043;567;20689489
"C(189; 17, 57, 67)";6;3,84043;567;20689489
"C(189; 22, 30, 62)";6;3,84043;567;20689489
"C(189; 23, 65, 66)";6;3,84043;567;20689489
"C(189; 24, 26, 58)";6;3,84043;567;20689489
"C(189; 24, 37, 68)";6;3,84043;567;20689489
"C(189; 25, 67, 69)";6;3,84043;567;20689489
"C(189; 26, 47, 87)";6;3,84043;567;20689489
"C(189; 30, 41, 64)";6;3,84043;567;20689489
"C(189; 32, 73, 78)";6;3,84043;567;20689489
"C(189; 33, 43, 64)";6;3,84043;567;20689489
"C(189; 33, 62, 83)";6;3,84043;567;20689489
"C(189; 34, 55, 75)";6;3,84043;567;20689489
"C(189; 39, 68, 79)";6;3,84043;567;20689489
"C(189; 41, 83, 93)";6;3,84043;567;20689489
"C(189; 43, 85, 93)";6;3,84043;567;20689489
"C(189; 44, 60, 65)";6;3,84043;567;20689489
"C(189; 46, 57, 59)";6;3,84043;567;20689489
"C(189; 48, 52, 73)";6;3,84043;567;20689489
"C(189; 48, 53, 74)";6;3,84043;567;20689489
"C(189; 50, 51, 55)";6;3,84043;567;20689489
"C(189; 59, 69, 88)";6;3,84043;567;20689489
"C(189; 60, 61, 82)";6;3,84043;567;20689489
"C(189; 61, 66, 86)";6;3,84043;567;20689489
"C(189; 71, 75, 92)";6;3,84043;567;20689489
"C(189; 79, 87, 89)";6;3,84043;567;20689489
