N,K,S,diameter,averageShortestPathLength,edges
1349,3,C(1349; 1; 23; 556),11,7.5,4047
1349,3,C(1349; 1; 148; 643),11,7.5,4047
1349,3,C(1349; 1; 176; 621),11,7.5,4047
