N,K,S,diameter,averageShortestPathLength,edges
1695,3,C(1695; 1; 224; 407),12,8.09681227863046,5085
1695,3,C(1695; 1; 418; 734),12,8.09681227863046,5085
1695,3,C(1695; 1; 442; 683),12,8.09681227863046,5085
