N,K,S,diameter,averageShortestPathLength,edges
2573,3,C(2573; 1; 173; 650),14,9.322706065318817,7719
2573,3,C(2573; 1; 788; 1239),14,9.322706065318817,7719
2573,3,C(2573; 1; 818; 911),14,9.322706065318817,7719
