N,K,S,diameter,averageShortestPathLength,edges
636,3,C(636; 1; 46; 103),9,5.811023622047244,1908
636,3,C(636; 1; 86; 247),9,5.811023622047244,1908
636,3,C(636; 1; 140; 169),9,5.811023622047244,1908
636,3,C(636; 1; 143; 304),9,5.811023622047244,1908
