N,K,S,diameter,averageShortestPathLength,edges
1943,3,C(1943; 1; 89; 153),13,8.479917610710608,5829
1943,3,C(1943; 1; 127; 355),13,8.479917610710608,5829
1943,3,C(1943; 1; 131; 613),13,8.479917610710608,5829
