N,K,S,diameter,averageShortestPathLength,edges
7949,3,C(7949;1;269;372),20,13.615249119275289,23847
7949,3,C(7949;1;406;2072),20,13.615249119275289,23847
7949,3,C(7949;1;591;2720),20,13.615249119275289,23847
