N,K,S,diameter,averageShortestPathLength,edges
31,3,C(31;1;4;11),3,2,93
31,3,C(31;1;5;8),3,2,93
31,3,C(31;1;5;14),3,2,93
31,3,C(31;1;6;9),3,2,93
31,3,C(31;1;6;14),3,2,93
31,3,C(31;1;7;11),3,2,93
