N,K,S,diameter,averageShortestPathLength,edges
4069,3,C(4069;1;56;1438),16,10.869223205506392,12207
4069,3,C(4069;1;171;218),16,10.869223205506392,12207
4069,3,C(4069;1;349;1833),16,10.869223205506392,12207
4069,3,C(4069;1;382;1047),16,10.869223205506392,12207
4069,3,C(4069;1;390;513),16,10.869223205506392,12207
