N,K,S,diameter,averageShortestPathLength,edges
4727,3,C(4727;1;150;1152),18,11.443927211172239,14181
4727,3,C(4727;1;764;1166),18,11.443927211172239,14181
4727,3,C(4727;1;1157;1867),18,11.443927211172239,14181
