N,K,S,diameter,averageShortestPathLength,edges
5723,3,C(5723;1;147;2757),18,12.197133869276477,17169
5723,3,C(5723;1;330;1287),18,12.197133869276477,17169
5723,3,C(5723;1;1266;1713),18,12.197133869276477,17169
