N,K,S,diameter,averageShortestPathLength,edges
773,3,C(773; 1; 49; 79),9,6.2072538860103625,2319
773,3,C(773; 1; 137; 244),9,6.2072538860103625,2319
773,3,C(773; 1; 142; 377),9,6.2072538860103625,2319
