N,K,S,diameter,averageShortestPathLength,edges
6875,3,C(6875;1;172;2952),19,12.958684899621764,20625
6875,3,C(6875;1;736;1763),19,12.958684899621764,20625
6875,3,C(6875;1;1139;3237),19,12.958684899621764,20625
6875,3,C(6875;1;1423;1703),19,12.958684899621764,20625
6875,3,C(6875;1;1509;3383),19,12.958684899621764,20625
6875,3,C(6875;1;1616;2758),19,12.958684899621764,20625
