N,K,S,diameter,averageShortestPathLength,edges
3585,3,C(3585;1;533;1567),16,10.428571428571429,10755
3585,3,C(3585;1;689;1547),16,10.428571428571429,10755
3585,3,C(3585;1;1306;1558),16,10.428571428571429,10755
