N,K,S,diameter,averageShortestPathLength,edges
297,3,C(297;1;17;90),7,4.4864864864864868,891
297,3,C(297;1;18;62),7,4.4864864864864868,891
297,3,C(297;1;35;117),7,4.4864864864864868,891
297,3,C(297;1;44;72),7,4.4864864864864868,891
297,3,C(297;1;91;144),7,4.4864864864864868,891
