Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(472; 4, 36, 59)";7;5,34607;1416;1241512859
"C(472; 4, 36, 177)";7;5,34607;1416;1241512859
"C(472; 4, 52, 59)";7;5,34607;1416;1241512859
"C(472; 4, 52, 177)";7;5,34607;1416;1241512859
"C(472; 12, 59, 156)";7;5,34607;1416;1241512859
"C(472; 12, 156, 177)";7;5,34607;1416;1241512859
"C(472; 20, 59, 180)";7;5,34607;1416;1241512859
"C(472; 20, 177, 180)";7;5,34607;1416;1241512859
"C(472; 28, 59, 108)";7;5,34607;1416;1241512859
"C(472; 28, 59, 220)";7;5,34607;1416;1241512859
"C(472; 28, 108, 177)";7;5,34607;1416;1241512859
"C(472; 28, 177, 220)";7;5,34607;1416;1241512859
"C(472; 36, 59, 148)";7;5,34607;1416;1241512859
"C(472; 36, 148, 177)";7;5,34607;1416;1241512859
"C(472; 44, 59, 76)";7;5,34607;1416;1241512859
"C(472; 44, 59, 100)";7;5,34607;1416;1241512859
"C(472; 44, 76, 177)";7;5,34607;1416;1241512859
"C(472; 44, 100, 177)";7;5,34607;1416;1241512859
"C(472; 52, 59, 204)";7;5,34607;1416;1241512859
"C(472; 52, 177, 204)";7;5,34607;1416;1241512859
"C(472; 59, 60, 68)";7;5,34607;1416;1241512859
"C(472; 59, 60, 164)";7;5,34607;1416;1241512859
"C(472; 59, 76, 212)";7;5,34607;1416;1241512859
"C(472; 59, 84, 148)";7;5,34607;1416;1241512859
"C(472; 59, 84, 188)";7;5,34607;1416;1241512859
"C(472; 59, 92, 116)";7;5,34607;1416;1241512859
"C(472; 59, 92, 220)";7;5,34607;1416;1241512859
"C(472; 59, 100, 116)";7;5,34607;1416;1241512859
"C(472; 59, 124, 196)";7;5,34607;1416;1241512859
"C(472; 59, 132, 172)";7;5,34607;1416;1241512859
"C(472; 59, 132, 228)";7;5,34607;1416;1241512859
"C(472; 59, 140, 156)";7;5,34607;1416;1241512859
"C(472; 59, 164, 228)";7;5,34607;1416;1241512859
"C(472; 59, 188, 196)";7;5,34607;1416;1241512859
"C(472; 60, 68, 177)";7;5,34607;1416;1241512859
"C(472; 60, 164, 177)";7;5,34607;1416;1241512859
"C(472; 76, 177, 212)";7;5,34607;1416;1241512859
"C(472; 84, 148, 177)";7;5,34607;1416;1241512859
"C(472; 84, 177, 188)";7;5,34607;1416;1241512859
"C(472; 92, 116, 177)";7;5,34607;1416;1241512859
"C(472; 92, 177, 220)";7;5,34607;1416;1241512859
"C(472; 100, 116, 177)";7;5,34607;1416;1241512859
"C(472; 124, 177, 196)";7;5,34607;1416;1241512859
"C(472; 132, 172, 177)";7;5,34607;1416;1241512859
"C(472; 132, 177, 228)";7;5,34607;1416;1241512859
"C(472; 140, 156, 177)";7;5,34607;1416;1241512859
"C(472; 164, 177, 228)";7;5,34607;1416;1241512859
"C(472; 177, 188, 196)";7;5,34607;1416;1241512859
