N,K,S,diameter,averageShortestPathLength,edges
3131,3,C(3131;1;301;648),15,9.9597444089456868,9393
3131,3,C(3131;1;517;933),15,9.9597444089456868,9393
3131,3,C(3131;1;1061;1292),15,9.9597444089456868,9393
