N,K,S,diameter,averageShortestPathLength,edges
6187,3,C(6187;1;266;2541),19,12.519560297445846,18561
6187,3,C(6187;1;498;628),19,12.519560297445846,18561
6187,3,C(6187;1;733;2486),19,12.519560297445846,18561
