N,K,S,diameter,averageShortestPathLength,edges
2974,3,C(2974; 1; 132; 214),15,9.785738311469895,8922
2974,3,C(2974; 1; 138; 601),15,9.785738311469895,8922
2974,3,C(2974; 1; 406; 1247),15,9.785738311469895,8922
