N,K,S,diameter,averageShortestPathLength,edges
747,3,C(747; 1; 30; 338),9,6.1474530831099194,2241
747,3,C(747; 1; 54; 121),9,6.1474530831099194,2241
747,3,C(747; 1; 69; 245),9,6.1474530831099194,2241
747,3,C(747; 1; 142; 198),9,6.1474530831099194,2241
747,3,C(747; 1; 204; 311),9,6.1474530831099194,2241
747,3,C(747; 1; 263; 327),9,6.1474530831099194,2241
