Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(80; 1, 6, 21)";4;2,83544;240;325998
"C(80; 1, 13, 30)";4;2,83544;240;325998
"C(80; 1, 19, 34)";4;2,83544;240;325998
"C(80; 2, 11, 14)";4;2,83544;240;325998
"C(80; 2, 12, 15)";4;2,83544;240;325998
"C(80; 2, 12, 25)";4;2,83544;240;325998
"C(80; 3, 10, 39)";4;2,83544;240;325998
"C(80; 3, 22, 24)";4;2,83544;240;325998
"C(80; 4, 9, 37)";4;2,83544;240;325998
"C(80; 4, 14, 25)";4;2,83544;240;325998
"C(80; 4, 23, 29)";4;2,83544;240;325998
"C(80; 5, 6, 36)";4;2,83544;240;325998
"C(80; 5, 22, 28)";4;2,83544;240;325998
"C(80; 6, 7, 38)";4;2,83544;240;325998
"C(80; 6, 8, 19)";4;2,83544;240;325998
"C(80; 6, 8, 21)";4;2,83544;240;325998
"C(80; 6, 22, 39)";4;2,83544;240;325998
"C(80; 6, 35, 36)";4;2,83544;240;325998
"C(80; 7, 10, 19)";4;2,83544;240;325998
"C(80; 7, 11, 12)";4;2,83544;240;325998
"C(80; 7, 11, 30)";4;2,83544;240;325998
"C(80; 7, 13, 38)";4;2,83544;240;325998
"C(80; 8, 9, 14)";4;2,83544;240;325998
"C(80; 8, 11, 26)";4;2,83544;240;325998
"C(80; 8, 14, 31)";4;2,83544;240;325998
"C(80; 8, 26, 29)";4;2,83544;240;325998
"C(80; 8, 34, 39)";4;2,83544;240;325998
"C(80; 9, 10, 13)";4;2,83544;240;325998
"C(80; 9, 12, 13)";4;2,83544;240;325998
"C(80; 10, 11, 17)";4;2,83544;240;325998
"C(80; 10, 23, 29)";4;2,83544;240;325998
"C(80; 11, 26, 31)";4;2,83544;240;325998
"C(80; 12, 27, 31)";4;2,83544;240;325998
"C(80; 13, 24, 38)";4;2,83544;240;325998
"C(80; 14, 18, 37)";4;2,83544;240;325998
"C(80; 15, 18, 28)";4;2,83544;240;325998
"C(80; 17, 18, 24)";4;2,83544;240;325998
"C(80; 17, 19, 28)";4;2,83544;240;325998
"C(80; 17, 19, 30)";4;2,83544;240;325998
"C(80; 17, 22, 37)";4;2,83544;240;325998
"C(80; 18, 21, 34)";4;2,83544;240;325998
"C(80; 18, 23, 24)";4;2,83544;240;325998
"C(80; 18, 23, 37)";4;2,83544;240;325998
"C(80; 21, 23, 28)";4;2,83544;240;325998
"C(80; 21, 23, 30)";4;2,83544;240;325998
"C(80; 21, 33, 36)";4;2,83544;240;325998
"C(80; 21, 34, 39)";4;2,83544;240;325998
"C(80; 22, 23, 26)";4;2,83544;240;325998
"C(80; 22, 24, 37)";4;2,83544;240;325998
"C(80; 22, 28, 35)";4;2,83544;240;325998
"C(80; 24, 27, 38)";4;2,83544;240;325998
"C(80; 26, 31, 38)";4;2,83544;240;325998
"C(80; 27, 30, 39)";4;2,83544;240;325998
"C(80; 27, 33, 38)";4;2,83544;240;325998
"C(80; 27, 36, 39)";4;2,83544;240;325998
"C(80; 29, 30, 33)";4;2,83544;240;325998
