N,K,S,diameter,averageShortestPathLength,edges
6683,3,C(6683;1;692;3184),19,12.83687518706974,20049
6683,3,C(6683;1;705;768),19,12.83687518706974,20049
6683,3,C(6683;1;2393;2949),19,12.83687518706974,20049
