Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(441; 1, 155, 213)";7;5,14545;1323;12587602
"C(441; 1, 192, 202)";7;5,14545;1323;12587602
"C(441; 2, 15, 131)";7;5,14545;1323;940320728
"C(441; 2, 37, 57)";7;5,14545;1323;940320728
"C(441; 3, 29, 85)";7;5,14545;1323;940320728
"C(441; 3, 62, 176)";7;5,14545;1323;940320728
"C(441; 3, 118, 209)";7;5,14545;1323;940320728
"C(441; 4, 74, 114)";7;5,14545;1323;940320728
"C(441; 5, 78, 128)";7;5,14545;1323;940320728
"C(441; 5, 107, 183)";7;5,14545;1323;940320728
"C(441; 6, 58, 170)";7;5,14545;1323;940320728
"C(441; 6, 89, 124)";7;5,14545;1323;940320728
"C(441; 8, 60, 83)";7;5,14545;1323;940320728
"C(441; 10, 75, 214)";7;5,14545;1323;940320728
"C(441; 11, 17, 93)";7;5,14545;1323;940320728
"C(441; 12, 31, 46)";7;5,14545;1323;940320728
"C(441; 12, 101, 116)";7;5,14545;1323;940320728
"C(441; 12, 178, 193)";7;5,14545;1323;940320728
"C(441; 13, 20, 150)";7;5,14545;1323;940320728
"C(441; 13, 123, 190)";7;5,14545;1323;940320728
"C(441; 15, 16, 145)";7;5,14545;1323;940320728
"C(441; 15, 149, 163)";7;5,14545;1323;940320728
"C(441; 16, 120, 166)";7;5,14545;1323;940320728
"C(441; 19, 78, 142)";7;5,14545;1323;940320728
"C(441; 19, 120, 131)";7;5,14545;1323;940320728
"C(441; 20, 71, 129)";7;5,14545;1323;940320728
"C(441; 22, 34, 186)";7;5,14545;1323;940320728
"C(441; 22, 118, 165)";7;5,14545;1323;940320728
"C(441; 23, 37, 48)";7;5,14545;1323;940320728
"C(441; 24, 55, 85)";7;5,14545;1323;940320728
"C(441; 24, 62, 92)";7;5,14545;1323;940320728
"C(441; 24, 202, 209)";7;5,14545;1323;940320728
"C(441; 25, 33, 94)";7;5,14545;1323;940320728
"C(441; 25, 51, 199)";7;5,14545;1323;940320728
"C(441; 26, 40, 141)";7;5,14545;1323;940320728
"C(441; 26, 61, 195)";7;5,14545;1323;940320728
"C(441; 29, 125, 165)";7;5,14545;1323;940320728
"C(441; 30, 32, 151)";7;5,14545;1323;940320728
"C(441; 30, 115, 143)";7;5,14545;1323;940320728
"C(441; 32, 109, 201)";7;5,14545;1323;940320728
"C(441; 33, 53, 122)";7;5,14545;1323;940320728
"C(441; 33, 172, 200)";7;5,14545;1323;940320728
"C(441; 38, 156, 157)";7;5,14545;1323;940320728
"C(441; 38, 179, 201)";7;5,14545;1323;940320728
"C(441; 39, 71, 211)";7;5,14545;1323;940320728
"C(441; 39, 76, 83)";7;5,14545;1323;940320728
"C(441; 40, 142, 183)";7;5,14545;1323;940320728
"C(441; 41, 66, 97)";7;5,14545;1323;940320728
"C(441; 41, 87, 181)";7;5,14545;1323;940320728
"C(441; 43, 50, 102)";7;5,14545;1323;940320728
"C(441; 43, 123, 134)";7;5,14545;1323;940320728
"C(441; 44, 68, 69)";7;5,14545;1323;940320728
"C(441; 46, 74, 96)";7;5,14545;1323;940320728
"C(441; 47, 132, 212)";7;5,14545;1323;940320728
"C(441; 48, 110, 170)";7;5,14545;1323;940320728
"C(441; 48, 124, 184)";7;5,14545;1323;940320728
"C(441; 50, 66, 188)";7;5,14545;1323;940320728
"C(441; 51, 52, 122)";7;5,14545;1323;940320728
"C(441; 51, 95, 172)";7;5,14545;1323;940320728
"C(441; 52, 80, 159)";7;5,14545;1323;940320728
"C(441; 55, 146, 192)";7;5,14545;1323;940320728
"C(441; 57, 110, 149)";7;5,14545;1323;940320728
"C(441; 57, 145, 184)";7;5,14545;1323;940320728
"C(441; 58, 111, 191)";7;5,14545;1323;940320728
"C(441; 59, 116, 219)";7;5,14545;1323;940320728
"C(441; 60, 64, 139)";7;5,14545;1323;940320728
"C(441; 60, 155, 211)";7;5,14545;1323;940320728
"C(441; 61, 194, 204)";7;5,14545;1323;940320728
"C(441; 65, 68, 174)";7;5,14545;1323;940320728
"C(441; 65, 100, 132)";7;5,14545;1323;940320728
"C(441; 67, 75, 137)";7;5,14545;1323;940320728
"C(441; 67, 159, 199)";7;5,14545;1323;940320728
"C(441; 69, 79, 103)";7;5,14545;1323;940320728
"C(441; 69, 191, 215)";7;5,14545;1323;940320728
"C(441; 73, 114, 151)";7;5,14545;1323;940320728
"C(441; 75, 80, 157)";7;5,14545;1323;940320728
"C(441; 76, 127, 129)";7;5,14545;1323;940320728
"C(441; 78, 152, 166)";7;5,14545;1323;940320728
"C(441; 79, 82, 174)";7;5,14545;1323;940320728
"C(441; 82, 132, 194)";7;5,14545;1323;940320728
"C(441; 86, 100, 204)";7;5,14545;1323;940320728
"C(441; 86, 173, 195)";7;5,14545;1323;940320728
"C(441; 87, 106, 113)";7;5,14545;1323;940320728
"C(441; 88, 136, 138)";7;5,14545;1323;940320728
"C(441; 89, 103, 111)";7;5,14545;1323;940320728
"C(441; 92, 148, 192)";7;5,14545;1323;940320728
"C(441; 93, 130, 136)";7;5,14545;1323;940320728
"C(441; 93, 158, 164)";7;5,14545;1323;940320728
"C(441; 95, 159, 214)";7;5,14545;1323;940320728
"C(441; 96, 101, 220)";7;5,14545;1323;940320728
"C(441; 97, 102, 190)";7;5,14545;1323;940320728
"C(441; 102, 104, 197)";7;5,14545;1323;940320728
"C(441; 104, 123, 160)";7;5,14545;1323;940320728
"C(441; 107, 141, 173)";7;5,14545;1323;940320728
"C(441; 109, 137, 156)";7;5,14545;1323;940320728
"C(441; 113, 125, 186)";7;5,14545;1323;940320728
"C(441; 114, 143, 220)";7;5,14545;1323;940320728
"C(441; 115, 185, 201)";7;5,14545;1323;940320728
"C(441; 120, 128, 163)";7;5,14545;1323;940320728
"C(441; 121, 141, 187)";7;5,14545;1323;940320728
"C(441; 121, 195, 208)";7;5,14545;1323;940320728
"C(441; 127, 150, 160)";7;5,14545;1323;940320728
"C(441; 129, 167, 218)";7;5,14545;1323;940320728
"C(441; 130, 177, 200)";7;5,14545;1323;940320728
