N,K,S,diameter,averageShortestPathLength,edges
7571,3,C(7571;1;419;1016),20,13.380184940554821,22713
7571,3,C(7571;1;1468;1841),20,13.380184940554821,22713
7571,3,C(7571;1;1719;2349),20,13.380184940554821,22713
