N,K,S,diameter,averageShortestPathLength,edges
613,5,C(613;1;14;32;130;136),5,3.5980392156862746,3065
613,5,C(613;1;24;67;76;291),5,3.5980392156862746,3065
613,5,C(613;1;28;63;144;302),5,3.5980392156862746,3065
613,5,C(613;1;33;151;170;197),5,3.5980392156862746,3065
613,5,C(613;1;38;55;84;257),5,3.5980392156862746,3065
613,5,C(613;1;78;101;183;191),5,3.5980392156862746,3065
613,5,C(613;1;99;176;242;281),5,3.5980392156862746,3065
613,5,C(613;1;119;149;192;249),5,3.5980392156862746,3065
613,5,C(613;1;121;138;161;270),5,3.5980392156862746,3065
613,5,C(613;1;219;253;265;272),5,3.5980392156862746,3065
