N,K,S,diameter,averageShortestPathLength,edges
485,5,C(485;1;6;31;116;156),5,3.3966942148760331,2425
485,5,C(485;1;7;115;167;207),5,3.3966942148760331,2425
485,5,C(485;1;10;44;94;120),5,3.3966942148760331,2425
485,5,C(485;1;11;64;110;135),5,3.3966942148760331,2425
485,5,C(485;1;14;35;87;184),5,3.3966942148760331,2425
485,5,C(485;1;19;30;111;175),5,3.3966942148760331,2425
485,5,C(485;1;26;81;86;181),5,3.3966942148760331,2425
485,5,C(485;1;29;45;79;98),5,3.3966942148760331,2425
485,5,C(485;1;29;46;99;209),5,3.3966942148760331,2425
485,5,C(485;1;29;130;212;234),5,3.3966942148760331,2425
485,5,C(485;1;30;36;117;157),5,3.3966942148760331,2425
485,5,C(485;1;34;49;56;171),5,3.3966942148760331,2425
485,5,C(485;1;37;50;94;228),5,3.3966942148760331,2425
485,5,C(485;1;40;129;144;165),5,3.3966942148760331,2425
485,5,C(485;1;45;193;212;223),5,3.3966942148760331,2425
485,5,C(485;1;51;75;159;195),5,3.3966942148760331,2425
485,5,C(485;1;61;201;210;230),5,3.3966942148760331,2425
485,5,C(485;1;63;80;118;229),5,3.3966942148760331,2425
485,5,C(485;1;77;129;145;173),5,3.3966942148760331,2425
485,5,C(485;1;82;89;114;215),5,3.3966942148760331,2425
485,5,C(485;1;104;167;221;240),5,3.3966942148760331,2425
485,5,C(485;1;109;155;184;208),5,3.3966942148760331,2425
485,5,C(485;1;141;184;214;219),5,3.3966942148760331,2425
