N,K,S,diameter,averageShortestPathLength,edges
1427,5,C(1427;1;10;158;499;564),6,4.3814866760168307,7135
1427,5,C(1427;1;18;42;159;569),6,4.3814866760168307,7135
1427,5,C(1427;1;34;302;612;632),6,4.3814866760168307,7135
1427,5,C(1427;1;44;232;425;634),6,4.3814866760168307,7135
1427,5,C(1427;1;74;131;231;326),6,4.3814866760168307,7135
1427,5,C(1427;1;135;209;227;561),6,4.3814866760168307,7135
1427,5,C(1427;1;198;228;383;709),6,4.3814866760168307,7135
1427,5,C(1427;1;210;359;619;673),6,4.3814866760168307,7135
1427,5,C(1427;1;229;428;478;555),6,4.3814866760168307,7135
1427,5,C(1427;1;262;305;460;532),6,4.3814866760168307,7135
