N,K,S,diameter,averageShortestPathLength,edges
433,5,C(433;1;6;103;160;192),4,3.3055555555555554,2165
433,5,C(433;1;7;24;92;127),4,3.3055555555555554,2165
433,5,C(433;1;7;44;163;203),4,3.3055555555555554,2165
433,5,C(433;1;10;143;171;187),4,3.3055555555555554,2165
433,5,C(433;1;10;157;171;203),4,3.3055555555555554,2165
433,5,C(433;1;11;64;94;142),4,3.3055555555555554,2165
433,5,C(433;1;13;21;87;157),4,3.3055555555555554,2165
433,5,C(433;1;15;34;115;124),4,3.3055555555555554,2165
433,5,C(433;1;18;76;121;126),4,3.3055555555555554,2165
433,5,C(433;1;20;32;109;209),4,3.3055555555555554,2165
433,5,C(433;1;20;66;75;165),4,3.3055555555555554,2165
433,5,C(433;1;22;73;171;203),4,3.3055555555555554,2165
433,5,C(433;1;23;59;130;147),4,3.3055555555555554,2165
433,5,C(433;1;25;46;157;172),4,3.3055555555555554,2165
433,5,C(433;1;25;86;96;127),4,3.3055555555555554,2165
433,5,C(433;1;28;68;75;92),4,3.3055555555555554,2165
433,5,C(433;1;29;62;130;147),4,3.3055555555555554,2165
433,5,C(433;1;32;55;72;171),4,3.3055555555555554,2165
433,5,C(433;1;32;113;157;172),4,3.3055555555555554,2165
433,5,C(433;1;32;157;162;171),4,3.3055555555555554,2165
433,5,C(433;1;40;65;100;112),4,3.3055555555555554,2165
433,5,C(433;1;45;75;143;161),4,3.3055555555555554,2165
433,5,C(433;1;46;78;104;212),4,3.3055555555555554,2165
433,5,C(433;1;52;63;149;206),4,3.3055555555555554,2165
433,5,C(433;1;52;109;142;204),4,3.3055555555555554,2165
433,5,C(433;1;58;127;155;171),4,3.3055555555555554,2165
433,5,C(433;1;60;66;152;202),4,3.3055555555555554,2165
433,5,C(433;1;62;75;80;189),4,3.3055555555555554,2165
433,5,C(433;1;65;85;157;162),4,3.3055555555555554,2165
433,5,C(433;1;73;93;106;203),4,3.3055555555555554,2165
433,5,C(433;1;77;146;160;186),4,3.3055555555555554,2165
433,5,C(433;1;80;127;188;201),4,3.3055555555555554,2165
433,5,C(433;1;118;131;166;191),4,3.3055555555555554,2165
433,5,C(433;1;119;164;186;213),4,3.3055555555555554,2165
433,5,C(433;1;164;176;184;214),4,3.3055555555555554,2165
