N,K,S,diameter,averageShortestPathLength,edges
1329,5,C(1329;1;21;115;214;416),6,4.3057228915662646,6645
1329,5,C(1329;1;82;126;175;406),6,4.3057228915662646,6645
1329,5,C(1329;1;85;118;180;280),6,4.3057228915662646,6645
1329,5,C(1329;1;98;115;183;455),6,4.3057228915662646,6645
1329,5,C(1329;1;104;337;474;593),6,4.3057228915662646,6645
1329,5,C(1329;1;104;426;440;524),6,4.3057228915662646,6645
1329,5,C(1329;1;148;470;556;585),6,4.3057228915662646,6645
1329,5,C(1329;1;172;316;361;393),6,4.3057228915662646,6645
1329,5,C(1329;1;345;510;550;567),6,4.3057228915662646,6645
1329,5,C(1329;1;351;417;579;650),6,4.3057228915662646,6645
