Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
662;C(662, 1, 90, 210, 253, 279);5;3.664145;116289152;3310
662;C(662, 1, 98, 130, 150, 287);5;3.664145;116289152;3310
662;C(662, 1, 111, 130, 157, 228);5;3.664145;116289152;3310
662;C(662, 1, 116, 142, 153, 185);5;3.664145;116289152;3310
662;C(662, 1, 136, 167, 261, 320);5;3.664145;116289152;3310
662;C(662, 1, 152, 210, 231, 318);5;3.664145;116289152;3310
662;C(662, 1, 156, 284, 297, 321);5;3.664145;116289152;3310
662;C(662, 1, 185, 195, 242, 268);5;3.664145;116289152;3310
662;C(662, 1, 188, 201, 240, 309);5;3.664145;116289152;3310
