Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
672;C(672, 1, 45, 64, 123, 332);5;3.678092;127612272;3360
672;C(672, 1, 47, 66, 136, 215);5;3.678092;127612272;3360
672;C(672, 1, 52, 166, 193, 327);5;3.678092;127612272;3360
672;C(672, 1, 53, 64, 216, 301);5;3.678092;127612272;3360
672;C(672, 1, 56, 73, 119, 325);5;3.678092;127612272;3360
672;C(672, 1, 56, 85, 203, 275);5;3.678092;127612272;3360
672;C(672, 1, 56, 253, 287, 313);5;3.678092;127612272;3360
672;C(672, 1, 61, 69, 110, 154);5;3.678092;127612272;3360
672;C(672, 1, 62, 216, 231, 268);5;3.678092;127612272;3360
672;C(672, 1, 73, 114, 232, 311);5;3.678092;127612272;3360
672;C(672, 1, 73, 152, 270, 311);5;3.678092;127612272;3360
672;C(672, 1, 75, 165, 302, 320);5;3.678092;127612272;3360
672;C(672, 1, 87, 132, 185, 333);5;3.678092;127612272;3360
672;C(672, 1, 91, 104, 153, 176);5;3.678092;127612272;3360
672;C(672, 1, 97, 121, 152, 318);5;3.678092;127612272;3360
672;C(672, 1, 97, 121, 248, 258);5;3.678092;127612272;3360
672;C(672, 1, 97, 136, 162, 313);5;3.678092;127612272;3360
672;C(672, 1, 99, 121, 180, 207);5;3.678092;127612272;3360
672;C(672, 1, 99, 150, 189, 308);5;3.678092;127612272;3360
672;C(672, 1, 103, 133, 256, 324);5;3.678092;127612272;3360
672;C(672, 1, 110, 182, 229, 249);5;3.678092;127612272;3360
672;C(672, 1, 123, 135, 204, 311);5;3.678092;127612272;3360
672;C(672, 1, 156, 197, 266, 288);5;3.678092;127612272;3360
672;C(672, 1, 165, 235, 250, 276);5;3.678092;127612272;3360
672;C(672, 1, 179, 202, 219, 322);5;3.678092;127612272;3360
672;C(672, 1, 180, 288, 307, 322);5;3.678092;127612272;3360
672;C(672, 1, 191, 217, 232, 318);5;3.678092;127612272;3360
672;C(672, 1, 244, 249, 262, 289);5;3.678092;127612272;3360
