N,K,S,diameter,averageShortestPathLength,edges
466,5,C(466;1;11;78;118;171),5,3.3634408602150536,2330
466,5,C(466;1;13;126;173;224),5,3.3634408602150536,2330
466,5,C(466;1;16;28;173;194),5,3.3634408602150536,2330
466,5,C(466;1;16;54;157;219),5,3.3634408602150536,2330
466,5,C(466;1;16;124;167;222),5,3.3634408602150536,2330
466,5,C(466;1;55;154;187;196),5,3.3634408602150536,2330
466,5,C(466;1;62;85;162;215),5,3.3634408602150536,2330
466,5,C(466;1;72;128;159;167),5,3.3634408602150536,2330
466,5,C(466;1;74;120;127;185),5,3.3634408602150536,2330
466,5,C(466;1;96;132;161;183),5,3.3634408602150536,2330
466,5,C(466;1;109;114;186;199),5,3.3634408602150536,2330
