N,K,S,diameter,averageShortestPathLength,edges
923,5,C(923;1;9;189;219;291),5,3.9522776572668112,4615
923,5,C(923;1;18;129;282;327),5,3.9522776572668112,4615
923,5,C(923;1;19;153;203;399),5,3.9522776572668112,4615
923,5,C(923;1;21;205;332;340),5,3.9522776572668112,4615
923,5,C(923;1;24;86;191;415),5,3.9522776572668112,4615
923,5,C(923;1;29;36;227;275),5,3.9522776572668112,4615
923,5,C(923;1;44;160;192;210),5,3.9522776572668112,4615
923,5,C(923;1;59;75;368;392),5,3.9522776572668112,4615
923,5,C(923;1;161;172;292;359),5,3.9522776572668112,4615
923,5,C(923;1;175;381;423;431),5,3.9522776572668112,4615
