N,K,S,diameter,averageShortestPathLength,edges
1297,5,C(1297;1;23;79;175;488),6,4.2839506172839510,6485
1297,5,C(1297;1;28;71;359;378),6,4.2839506172839510,6485
1297,5,C(1297;1;64;134;229;282),6,4.2839506172839510,6485
1297,5,C(1297;1;66;102;381;428),6,4.2839506172839510,6485
1297,5,C(1297;1;70;360;514;554),6,4.2839506172839510,6485
1297,5,C(1297;1;75;270;425;555),6,4.2839506172839510,6485
1297,5,C(1297;1;89;187;479;611),6,4.2839506172839510,6485
1297,5,C(1297;1;96;374;614;622),6,4.2839506172839510,6485
1297,5,C(1297;1;100;115;176;487),6,4.2839506172839510,6485
1297,5,C(1297;1;110;188;206;274),6,4.2839506172839510,6485
1297,5,C(1297;1;112;170;465;542),6,4.2839506172839510,6485
1297,5,C(1297;1;126;304;422;529),6,4.2839506172839510,6485
1297,5,C(1297;1;139;507;615;635),6,4.2839506172839510,6485
1297,5,C(1297;1;158;197;544;640),6,4.2839506172839510,6485
1297,5,C(1297;1;160;184;261;541),6,4.2839506172839510,6485
1297,5,C(1297;1;177;199;305;337),6,4.2839506172839510,6485
1297,5,C(1297;1;203;289;452;588),6,4.2839506172839510,6485
1297,5,C(1297;1;215;315;561;585),6,4.2839506172839510,6485
1297,5,C(1297;1;252;263;294;438),6,4.2839506172839510,6485
1297,5,C(1297;1;407;513;550;598),6,4.2839506172839510,6485
