N,K,S,diameter,averageShortestPathLength,edges
1357,5,C(1357;1;8;490;565;652),6,4.3303834808259589,6785
1357,5,C(1357;1;15;36;288;403),6,4.3303834808259589,6785
1357,5,C(1357;1;15;95;493;517),6,4.3303834808259589,6785
1357,5,C(1357;1;18;86;281;500),6,4.3303834808259589,6785
1357,5,C(1357;1;19;89;277;342),6,4.3303834808259589,6785
1357,5,C(1357;1;21;315;503;638),6,4.3303834808259589,6785
1357,5,C(1357;1;23;111;231;592),6,4.3303834808259589,6785
1357,5,C(1357;1;33;209;491;545),6,4.3303834808259589,6785
1357,5,C(1357;1;47;211;276;673),6,4.3303834808259589,6785
1357,5,C(1357;1;56;181;329;446),6,4.3303834808259589,6785
1357,5,C(1357;1;61;198;507;613),6,4.3303834808259589,6785
1357,5,C(1357;1;85;502;617;667),6,4.3303834808259589,6785
1357,5,C(1357;1;91;123;146;377),6,4.3303834808259589,6785
1357,5,C(1357;1;99;278;509;597),6,4.3303834808259589,6785
1357,5,C(1357;1;100;134;143;448),6,4.3303834808259589,6785
1357,5,C(1357;1;142;158;436;549),6,4.3303834808259589,6785
1357,5,C(1357;1;181;269;335;562),6,4.3303834808259589,6785
1357,5,C(1357;1;256;559;596;666),6,4.3303834808259589,6785
1357,5,C(1357;1;328;391;447;489),6,4.3303834808259589,6785
