N,K,S,diameter,averageShortestPathLength,edges
541,5,C(541;1;6;70;103;126),5,3.4888888888888889,2705
541,5,C(541;1;9;57;145;188),5,3.4888888888888889,2705
541,5,C(541;1;11;130;190;215),5,3.4888888888888889,2705
541,5,C(541;1;15;20;142;225),5,3.4888888888888889,2705
541,5,C(541;1;15;36;179;243),5,3.4888888888888889,2705
541,5,C(541;1;19;50;171;215),5,3.4888888888888889,2705
541,5,C(541;1;21;59;126;153),5,3.4888888888888889,2705
541,5,C(541;1;21;73;90;192),5,3.4888888888888889,2705
541,5,C(541;1;23;80;118;147),5,3.4888888888888889,2705
541,5,C(541;1;27;47;124;136),5,3.4888888888888889,2705
541,5,C(541;1;31;85;99;110),5,3.4888888888888889,2705
541,5,C(541;1;36;48;92;214),5,3.4888888888888889,2705
541,5,C(541;1;44;60;81;174),5,3.4888888888888889,2705
541,5,C(541;1;55;73;103;241),5,3.4888888888888889,2705
541,5,C(541;1;61;128;214;246),5,3.4888888888888889,2705
541,5,C(541;1;78;113;141;187),5,3.4888888888888889,2705
541,5,C(541;1;78;139;213;224),5,3.4888888888888889,2705
541,5,C(541;1;97;119;158;209),5,3.4888888888888889,2705
541,5,C(541;1;127;168;200;225),5,3.4888888888888889,2705
541,5,C(541;1;129;144;165;204),5,3.4888888888888889,2705
