N,K,S,diameter,averageShortestPathLength,edges
418,5,C(418;1;6;36;111;131),4,3.2805755395683454,2090
418,5,C(418;1;6;43;149;201),4,3.2805755395683454,2090
418,5,C(418;1;6;65;86;191),4,3.2805755395683454,2090
418,5,C(418;1;7;26;94;151),4,3.2805755395683454,2090
418,5,C(418;1;7;44;78;179),4,3.2805755395683454,2090
418,5,C(418;1;7;49;110;128),4,3.2805755395683454,2090
418,5,C(418;1;8;21;108;164),4,3.2805755395683454,2090
418,5,C(418;1;8;34;107;127),4,3.2805755395683454,2090
418,5,C(418;1;8;77;97;141),4,3.2805755395683454,2090
418,5,C(418;1;9;67;158;188),4,3.2805755395683454,2090
418,5,C(418;1;9;70;125;164),4,3.2805755395683454,2090
418,5,C(418;1;9;78;101;141),4,3.2805755395683454,2090
418,5,C(418;1;9;79;127;152),4,3.2805755395683454,2090
418,5,C(418;1;12;46;99;194),4,3.2805755395683454,2090
418,5,C(418;1;13;48;92;112),4,3.2805755395683454,2090
418,5,C(418;1;14;64;74;95),4,3.2805755395683454,2090
418,5,C(418;1;14;86;117;138),4,3.2805755395683454,2090
418,5,C(418;1;15;48;73;182),4,3.2805755395683454,2090
418,5,C(418;1;15;48;73;206),4,3.2805755395683454,2090
418,5,C(418;1;15;54;142;185),4,3.2805755395683454,2090
418,5,C(418;1;16;55;98;175),4,3.2805755395683454,2090
418,5,C(418;1;16;67;87;96),4,3.2805755395683454,2090
418,5,C(418;1;18;70;84;129),4,3.2805755395683454,2090
418,5,C(418;1;20;50;83;191),4,3.2805755395683454,2090
418,5,C(418;1;20;63;98;109),4,3.2805755395683454,2090
418,5,C(418;1;21;33;116;142),4,3.2805755395683454,2090
418,5,C(418;1;23;40;164;195),4,3.2805755395683454,2090
418,5,C(418;1;23;42;164;195),4,3.2805755395683454,2090
418,5,C(418;1;23;83;89;204),4,3.2805755395683454,2090
418,5,C(418;1;23;143;181;194),4,3.2805755395683454,2090
418,5,C(418;1;24;35;63;182),4,3.2805755395683454,2090
418,5,C(418;1;25;60;68;106),4,3.2805755395683454,2090
418,5,C(418;1;26;56;95;144),4,3.2805755395683454,2090
418,5,C(418;1;27;45;106;138),4,3.2805755395683454,2090
418,5,C(418;1;28;50;66;141),4,3.2805755395683454,2090
418,5,C(418;1;28;70;151;201),4,3.2805755395683454,2090
418,5,C(418;1;28;170;175;183),4,3.2805755395683454,2090
418,5,C(418;1;29;79;114;125),4,3.2805755395683454,2090
418,5,C(418;1;30;44;83;184),4,3.2805755395683454,2090
418,5,C(418;1;30;75;126;205),4,3.2805755395683454,2090
418,5,C(418;1;31;58;98;141),4,3.2805755395683454,2090
418,5,C(418;1;32;80;174;199),4,3.2805755395683454,2090
418,5,C(418;1;33;95;103;184),4,3.2805755395683454,2090
418,5,C(418;1;34;43;143;148),4,3.2805755395683454,2090
418,5,C(418;1;34;75;131;202),4,3.2805755395683454,2090
418,5,C(418;1;34;157;178;196),4,3.2805755395683454,2090
418,5,C(418;1;36;47;100;114),4,3.2805755395683454,2090
418,5,C(418;1;38;169;180;186),4,3.2805755395683454,2090
418,5,C(418;1;39;53;84;102),4,3.2805755395683454,2090
418,5,C(418;1;39;54;65;99),4,3.2805755395683454,2090
418,5,C(418;1;39;64;72;93),4,3.2805755395683454,2090
418,5,C(418;1;40;136;157;172),4,3.2805755395683454,2090
418,5,C(418;1;41;46;70;103),4,3.2805755395683454,2090
418,5,C(418;1;42;141;190;204),4,3.2805755395683454,2090
418,5,C(418;1;43;50;73;204),4,3.2805755395683454,2090
418,5,C(418;1;44;58;137;155),4,3.2805755395683454,2090
418,5,C(418;1;45;78;83;143),4,3.2805755395683454,2090
418,5,C(418;1;45;108;148;183),4,3.2805755395683454,2090
418,5,C(418;1;47;73;80;90),4,3.2805755395683454,2090
418,5,C(418;1;48;69;180;194),4,3.2805755395683454,2090
418,5,C(418;1;50;61;79;116),4,3.2805755395683454,2090
418,5,C(418;1;51;162;181;192),4,3.2805755395683454,2090
418,5,C(418;1;52;58;95;194),4,3.2805755395683454,2090
418,5,C(418;1;52;124;136;205),4,3.2805755395683454,2090
418,5,C(418;1;53;119;198;204),4,3.2805755395683454,2090
418,5,C(418;1;56;106;141;179),4,3.2805755395683454,2090
418,5,C(418;1;56;119;135;144),4,3.2805755395683454,2090
418,5,C(418;1;63;98;109;180),4,3.2805755395683454,2090
418,5,C(418;1;63;106;194;201),4,3.2805755395683454,2090
418,5,C(418;1;63;159;175;204),4,3.2805755395683454,2090
418,5,C(418;1;64;76;103;198),4,3.2805755395683454,2090
418,5,C(418;1;65;83;192;202),4,3.2805755395683454,2090
418,5,C(418;1;66;145;168;179),4,3.2805755395683454,2090
418,5,C(418;1;68;120;193;200),4,3.2805755395683454,2090
418,5,C(418;1;68;143;170;186),4,3.2805755395683454,2090
418,5,C(418;1;69;97;170;186),4,3.2805755395683454,2090
418,5,C(418;1;69;132;182;190),4,3.2805755395683454,2090
418,5,C(418;1;69;133;156;187),4,3.2805755395683454,2090
