N,K,S,diameter,averageShortestPathLength,edges
254,5,C(254;1;4;16;62;101),4,2.8932806324110674,1270
254,5,C(254;1;4;72;99;120),4,2.8932806324110674,1270
254,5,C(254;1;6;66;98;113),4,2.8932806324110674,1270
254,5,C(254;1;9;54;86;120),4,2.8932806324110674,1270
254,5,C(254;1;12;18;74;101),4,2.8932806324110674,1270
254,5,C(254;1;13;22;97;102),4,2.8932806324110674,1270
254,5,C(254;1;16;46;55;67),4,2.8932806324110674,1270
254,5,C(254;1;18;32;59;70),4,2.8932806324110674,1270
254,5,C(254;1;20;30;46;83),4,2.8932806324110674,1270
254,5,C(254;1;22;47;55;60),4,2.8932806324110674,1270
254,5,C(254;1;27;39;86;96),4,2.8932806324110674,1270
254,5,C(254;1;28;97;105;110),4,2.8932806324110674,1270
254,5,C(254;1;29;32;42;79),4,2.8932806324110674,1270
254,5,C(254;1;29;35;54;104),4,2.8932806324110674,1270
254,5,C(254;1;35;45;84;112),4,2.8932806324110674,1270
254,5,C(254;1;58;66;78;83),4,2.8932806324110674,1270
254,5,C(254;1;68;75;91;122),4,2.8932806324110674,1270
