N,K,S,diameter,averageShortestPathLength,edges
601,5,C(601;1;8;30;124;174),5,3.5800000000000001,3005
601,5,C(601;1;20;76;126;160),5,3.5800000000000001,3005
601,5,C(601;1;38;62;96;297),5,3.5800000000000001,3005
601,5,C(601;1;51;94;126;293),5,3.5800000000000001,3005
601,5,C(601;1;57;80;142;211),5,3.5800000000000001,3005
601,5,C(601;1;62;136;157;182),5,3.5800000000000001,3005
601,5,C(601;1;63;87;97;144),5,3.5800000000000001,3005
601,5,C(601;1;75;154;172;285),5,3.5800000000000001,3005
601,5,C(601;1;80;127;137;293),5,3.5800000000000001,3005
601,5,C(601;1;116;165;245;265),5,3.5800000000000001,3005
