N,K,S,diameter,averageShortestPathLength,edges
424,5,C(424;1;8;143;172;184),4,3.2907801418439715,2120
424,5,C(424;1;9;46;70;179),4,3.2907801418439715,2120
424,5,C(424;1;10;38;149;181),4,3.2907801418439715,2120
424,5,C(424;1;11;38;100;183),4,3.2907801418439715,2120
424,5,C(424;1;14;39;138;171),4,3.2907801418439715,2120
424,5,C(424;1;19;45;50;182),4,3.2907801418439715,2120
424,5,C(424;1;19;66;187;195),4,3.2907801418439715,2120
424,5,C(424;1;23;38;118;147),4,3.2907801418439715,2120
424,5,C(424;1;23;65;104;118),4,3.2907801418439715,2120
424,5,C(424;1;24;107;116;136),4,3.2907801418439715,2120
424,5,C(424;1;27;45;105;112),4,3.2907801418439715,2120
424,5,C(424;1;29;54;75;118),4,3.2907801418439715,2120
424,5,C(424;1;31;144;149;202),4,3.2907801418439715,2120
424,5,C(424;1;32;41;173;198),4,3.2907801418439715,2120
424,5,C(424;1;37;54;87;134),4,3.2907801418439715,2120
424,5,C(424;1;37;125;158;184),4,3.2907801418439715,2120
424,5,C(424;1;40;125;182;195),4,3.2907801418439715,2120
424,5,C(424;1;42;47;67;102),4,3.2907801418439715,2120
424,5,C(424;1;42;68;77;99),4,3.2907801418439715,2120
424,5,C(424;1;42;95;129;152),4,3.2907801418439715,2120
424,5,C(424;1;42;117;129;186),4,3.2907801418439715,2120
424,5,C(424;1;46;161;187;201),4,3.2907801418439715,2120
424,5,C(424;1;48;90;120;205),4,3.2907801418439715,2120
424,5,C(424;1;51;143;157;200),4,3.2907801418439715,2120
424,5,C(424;1;54;137;168;183),4,3.2907801418439715,2120
424,5,C(424;1;55;114;152;187),4,3.2907801418439715,2120
424,5,C(424;1;61;105;112;133),4,3.2907801418439715,2120
424,5,C(424;1;67;79;182;191),4,3.2907801418439715,2120
424,5,C(424;1;80;144;169;188),4,3.2907801418439715,2120
424,5,C(424;1;91;104;128;134),4,3.2907801418439715,2120
424,5,C(424;1;95;172;197;206),4,3.2907801418439715,2120
424,5,C(424;1;110;136;173;185),4,3.2907801418439715,2120
424,5,C(424;1;111;135;150;195),4,3.2907801418439715,2120
424,5,C(424;1;120;139;169;179),4,3.2907801418439715,2120
