N,K,S,diameter,averageShortestPathLength,edges
523,5,C(523;1;27;63;86;134),5,3.4597701149425286,2615
523,5,C(523;1;28;35;108;232),5,3.4597701149425286,2615
523,5,C(523;1;39;82;92;99),5,3.4597701149425286,2615
523,5,C(523;1;52;63;133;243),5,3.4597701149425286,2615
523,5,C(523;1;54;121;129;222),5,3.4597701149425286,2615
523,5,C(523;1;54;184;201;225),5,3.4597701149425286,2615
523,5,C(523;1;56;83;132;228),5,3.4597701149425286,2615
523,5,C(523;1;83;139;149;184),5,3.4597701149425286,2615
523,5,C(523;1;150;155;172;255),5,3.4597701149425286,2615
523,5,C(523;1;171;210;236;254),5,3.4597701149425286,2615
