N,K,S,diameter,averageShortestPathLength,edges
496,5,C(496;1;9;40;170;231),5,3.4141414141414139,2480
496,5,C(496;1;10;56;73;161),5,3.4141414141414139,2480
496,5,C(496;1;25;59;197;228),5,3.4141414141414139,2480
496,5,C(496;1;27;63;149;164),5,3.4141414141414139,2480
496,5,C(496;1;37;63;84;213),5,3.4141414141414139,2480
496,5,C(496;1;53;92;113;141),5,3.4141414141414139,2480
496,5,C(496;1;55;74;191;216),5,3.4141414141414139,2480
496,5,C(496;1;67;113;172;243),5,3.4141414141414139,2480
496,5,C(496;1;77;119;131;148),5,3.4141414141414139,2480
496,5,C(496;1;79;147;163;196),5,3.4141414141414139,2480
496,5,C(496;1;79;172;219;227),5,3.4141414141414139,2480
