N,K,S,diameter,averageShortestPathLength,edges
953,5,C(953;1;27;76;218;455),6,3.9852941176470589,4765
953,5,C(953;1;46;153;192;319),6,3.9852941176470589,4765
953,5,C(953;1;59;167;320;352),6,3.9852941176470589,4765
953,5,C(953;1;82;272;428;474),6,3.9852941176470589,4765
953,5,C(953;1;111;122;259;430),6,3.9852941176470589,4765
953,5,C(953;1;144;239;353;442),6,3.9852941176470589,4765
953,5,C(953;1;145;203;266;442),6,3.9852941176470589,4765
953,5,C(953;1;163;169;273;364),6,3.9852941176470589,4765
953,5,C(953;1;191;210;414;463),6,3.9852941176470589,4765
953,5,C(953;1;247;287;408;473),6,3.9852941176470589,4765
