N,K,S,diameter,averageShortestPathLength,edges
883,5,C(883;1;37;231;316;330),6,3.9160997732426304,4415
883,5,C(883;1;61;163;237;377),6,3.9160997732426304,4415
883,5,C(883;1;65;219;394;433),6,3.9160997732426304,4415
883,5,C(883;1;67;118;128;214),6,3.9160997732426304,4415
883,5,C(883;1;89;99;131;379),6,3.9160997732426304,4415
883,5,C(883;1;104;182;304;358),6,3.9160997732426304,4415
883,5,C(883;1;104;319;344;407),6,3.9160997732426304,4415
883,5,C(883;1;181;219;346;425),6,3.9160997732426304,4415
883,5,C(883;1;217;361;403;411),6,3.9160997732426304,4415
883,5,C(883;1;275;369;379;433),6,3.9160997732426304,4415
