N,K,S,diameter,averageShortestPathLength,edges
1583,5,C(1583;1;10;362;437;555),6,4.4879898862199745,7915
1583,5,C(1583;1;14;418;438;503),6,4.4879898862199745,7915
1583,5,C(1583;1;85;107;402;624),6,4.4879898862199745,7915
1583,5,C(1583;1;94;241;319;459),6,4.4879898862199745,7915
1583,5,C(1583;1;113;149;256;421),6,4.4879898862199745,7915
1583,5,C(1583;1;202;475;597;736),6,4.4879898862199745,7915
1583,5,C(1583;1;251;460;631;656),6,4.4879898862199745,7915
1583,5,C(1583;1;258;353;586;720),6,4.4879898862199745,7915
1583,5,C(1583;1;287;355;384;733),6,4.4879898862199745,7915
1583,5,C(1583;1;303;587;660;760),6,4.4879898862199745,7915
