N,K,S,diameter,averageShortestPathLength,edges
587,5,C(587;1;12;30;118;168),5,3.5597269624573378,2935
587,5,C(587;1;14;49;88;291),5,3.5597269624573378,2935
587,5,C(587;1;15;63;89;259),5,3.5597269624573378,2935
587,5,C(587;1;15;72;183;283),5,3.5597269624573378,2935
587,5,C(587;1;20;50;194;280),5,3.5597269624573378,2935
587,5,C(587;1;24;87;170;202),5,3.5597269624573378,2935
587,5,C(587;1;27;61;106;171),5,3.5597269624573378,2935
587,5,C(587;1;34;77;91;206),5,3.5597269624573378,2935
587,5,C(587;1;42;105;174;290),5,3.5597269624573378,2935
587,5,C(587;1;46;129;159;277),5,3.5597269624573378,2935
587,5,C(587;1;48;140;205;265),5,3.5597269624573378,2935
587,5,C(587;1;56;77;253;269),5,3.5597269624573378,2935
587,5,C(587;1;58;230;247;274),5,3.5597269624573378,2935
587,5,C(587;1;61;239;268;274),5,3.5597269624573378,2935
587,5,C(587;1;117;123;137;270),5,3.5597269624573378,2935
