N,K,S,diameter,averageShortestPathLength,edges
1107,5,C(1107;1;8;50;120;396),6,4.1229656419529839,5535
1107,5,C(1107;1;15;283;415;504),6,4.1229656419529839,5535
1107,5,C(1107;1;23;54;167;490),6,4.1229656419529839,5535
1107,5,C(1107;1;27;61;224;296),6,4.1229656419529839,5535
1107,5,C(1107;1;36;80;210;271),6,4.1229656419529839,5535
1107,5,C(1107;1;38;204;364;519),6,4.1229656419529839,5535
1107,5,C(1107;1;60;288;451;504),6,4.1229656419529839,5535
1107,5,C(1107;1;89;243;385;460),6,4.1229656419529839,5535
1107,5,C(1107;1;90;156;323;433),6,4.1229656419529839,5535
1107,5,C(1107;1;132;340;437;519),6,4.1229656419529839,5535
1107,5,C(1107;1;133;155;219;495),6,4.1229656419529839,5535
1107,5,C(1107;1;140;295;339;402),6,4.1229656419529839,5535
1107,5,C(1107;1;141;377;387;512),6,4.1229656419529839,5535
1107,5,C(1107;1;199;232;341;351),6,4.1229656419529839,5535
