N,K,S,diameter,averageShortestPathLength,edges
415,5,C(415;1;6;34;98;146),4,3.2753623188405796,2075
415,5,C(415;1;6;55;84;130),4,3.2753623188405796,2075
415,5,C(415;1;6;58;78;106),4,3.2753623188405796,2075
415,5,C(415;1;6;66;89;123),4,3.2753623188405796,2075
415,5,C(415;1;6;70;90;196),4,3.2753623188405796,2075
415,5,C(415;1;7;25;91;154),4,3.2753623188405796,2075
415,5,C(415;1;7;49;81;110),4,3.2753623188405796,2075
415,5,C(415;1;7;75;107;178),4,3.2753623188405796,2075
415,5,C(415;1;8;20;122;185),4,3.2753623188405796,2075
415,5,C(415;1;8;27;121;169),4,3.2753623188405796,2075
415,5,C(415;1;8;42;55;198),4,3.2753623188405796,2075
415,5,C(415;1;8;43;55;193),4,3.2753623188405796,2075
415,5,C(415;1;8;86;153;201),4,3.2753623188405796,2075
415,5,C(415;1;8;149;162;198),4,3.2753623188405796,2075
415,5,C(415;1;9;79;152;197),4,3.2753623188405796,2075
415,5,C(415;1;9;84;117;146),4,3.2753623188405796,2075
415,5,C(415;1;9;97;119;162),4,3.2753623188405796,2075
415,5,C(415;1;9;127;165;197),4,3.2753623188405796,2075
415,5,C(415;1;10;45;62;147),4,3.2753623188405796,2075
415,5,C(415;1;10;61;149;165),4,3.2753623188405796,2075
415,5,C(415;1;10;73;182;188),4,3.2753623188405796,2075
415,5,C(415;1;10;79;113;140),4,3.2753623188405796,2075
415,5,C(415;1;11;39;114;121),4,3.2753623188405796,2075
415,5,C(415;1;11;57;74;155),4,3.2753623188405796,2075
415,5,C(415;1;11;69;84;187),4,3.2753623188405796,2075
415,5,C(415;1;11;79;151;199),4,3.2753623188405796,2075
415,5,C(415;1;12;30;81;157),4,3.2753623188405796,2075
415,5,C(415;1;12;32;133;171),4,3.2753623188405796,2075
415,5,C(415;1;12;40;85;155),4,3.2753623188405796,2075
415,5,C(415;1;12;57;75;154),4,3.2753623188405796,2075
415,5,C(415;1;12;81;131;158),4,3.2753623188405796,2075
415,5,C(415;1;13;21;128;189),4,3.2753623188405796,2075
415,5,C(415;1;13;22;115;178),4,3.2753623188405796,2075
415,5,C(415;1;13;42;76;198),4,3.2753623188405796,2075
415,5,C(415;1;13;46;76;129),4,3.2753623188405796,2075
415,5,C(415;1;13;54;100;183),4,3.2753623188405796,2075
415,5,C(415;1;13;69;148;156),4,3.2753623188405796,2075
415,5,C(415;1;13;79;127;199),4,3.2753623188405796,2075
415,5,C(415;1;13;106;128;175),4,3.2753623188405796,2075
415,5,C(415;1;14;60;69;160),4,3.2753623188405796,2075
415,5,C(415;1;14;62;84;94),4,3.2753623188405796,2075
415,5,C(415;1;15;21;114;175),4,3.2753623188405796,2075
415,5,C(415;1;15;24;82;157),4,3.2753623188405796,2075
415,5,C(415;1;15;41;77;203),4,3.2753623188405796,2075
415,5,C(415;1;15;69;150;171),4,3.2753623188405796,2075
415,5,C(415;1;15;74;142;167),4,3.2753623188405796,2075
415,5,C(415;1;15;82;141;197),4,3.2753623188405796,2075
415,5,C(415;1;15;108;114;167),4,3.2753623188405796,2075
415,5,C(415;1;15;120;129;198),4,3.2753623188405796,2075
415,5,C(415;1;17;30;109;116),4,3.2753623188405796,2075
415,5,C(415;1;17;42;72;137),4,3.2753623188405796,2075
415,5,C(415;1;17;44;151;181),4,3.2753623188405796,2075
415,5,C(415;1;17;75;136;175),4,3.2753623188405796,2075
415,5,C(415;1;17;98;156;169),4,3.2753623188405796,2075
415,5,C(415;1;18;42;75;122),4,3.2753623188405796,2075
415,5,C(415;1;18;46;79;103),4,3.2753623188405796,2075
415,5,C(415;1;19;97;121;187),4,3.2753623188405796,2075
415,5,C(415;1;19;127;150;194),4,3.2753623188405796,2075
415,5,C(415;1;21;27;72;133),4,3.2753623188405796,2075
415,5,C(415;1;21;28;114;153),4,3.2753623188405796,2075
415,5,C(415;1;21;29;142;177),4,3.2753623188405796,2075
415,5,C(415;1;21;29;149;184),4,3.2753623188405796,2075
415,5,C(415;1;21;35;117;205),4,3.2753623188405796,2075
415,5,C(415;1;21;37;88;136),4,3.2753623188405796,2075
415,5,C(415;1;21;103;110;140),4,3.2753623188405796,2075
415,5,C(415;1;21;115;153;201),4,3.2753623188405796,2075
415,5,C(415;1;22;27;150;187),4,3.2753623188405796,2075
415,5,C(415;1;22;31;78;194),4,3.2753623188405796,2075
415,5,C(415;1;22;32;58;188),4,3.2753623188405796,2075
415,5,C(415;1;22;73;150;156),4,3.2753623188405796,2075
415,5,C(415;1;23;65;99;136),4,3.2753623188405796,2075
