N,K,S,diameter,averageShortestPathLength,edges
1082,5,C(1082;1;9;259;396;470),6,4.1026827012025899,5410
1082,5,C(1082;1;10;110;292;447),6,4.1026827012025899,5410
1082,5,C(1082;1;10;115;414;491),6,4.1026827012025899,5410
1082,5,C(1082;1;14;354;446;507),6,4.1026827012025899,5410
1082,5,C(1082;1;34;76;199;512),6,4.1026827012025899,5410
1082,5,C(1082;1;44;68;149;481),6,4.1026827012025899,5410
1082,5,C(1082;1;71;94;207;220),6,4.1026827012025899,5410
1082,5,C(1082;1;87;120;182;288),6,4.1026827012025899,5410
1082,5,C(1082;1;108;119;381;506),6,4.1026827012025899,5410
1082,5,C(1082;1;112;259;358;426),6,4.1026827012025899,5410
1082,5,C(1082;1;146;175;276;286),6,4.1026827012025899,5410
1082,5,C(1082;1;182;305;436;447),6,4.1026827012025899,5410
