N,K,S,diameter,averageShortestPathLength,edges
1457,5,C(1457;1;19;210;506;539),6,4.4038461538461542,7285
1457,5,C(1457;1;46;326;400;673),6,4.4038461538461542,7285
1457,5,C(1457;1;92;176;197;411),6,4.4038461538461542,7285
1457,5,C(1457;1;95;118;173;373),6,4.4038461538461542,7285
1457,5,C(1457;1;113;147;382;681),6,4.4038461538461542,7285
1457,5,C(1457;1;125;180;219;230),6,4.4038461538461542,7285
1457,5,C(1457;1;171;205;355;606),6,4.4038461538461542,7285
1457,5,C(1457;1;199;337;518;709),6,4.4038461538461542,7285
1457,5,C(1457;1;284;406;429;703),6,4.4038461538461542,7285
1457,5,C(1457;1;431;622;654;706),6,4.4038461538461542,7285
