N,K,S,diameter,averageShortestPathLength,edges
785,5,C(785;1;21;79;151;184),5,3.8163265306122449,3925
785,5,C(785;1;25;132;143;294),5,3.8163265306122449,3925
785,5,C(785;1;26;74;239;301),5,3.8163265306122449,3925
785,5,C(785;1;54;321;326;343),5,3.8163265306122449,3925
785,5,C(785;1;64;226;244;346),5,3.8163265306122449,3925
785,5,C(785;1;66;71;299;381),5,3.8163265306122449,3925
785,5,C(785;1;66;231;301;377),5,3.8163265306122449,3925
785,5,C(785;1;113;252;315;326),5,3.8163265306122449,3925
785,5,C(785;1;142;195;259;352),5,3.8163265306122449,3925
785,5,C(785;1;152;173;213;222),5,3.8163265306122449,3925
785,5,C(785;1;159;199;211;326),5,3.8163265306122449,3925
785,5,C(785;1;170;258;293;301),5,3.8163265306122449,3925
785,5,C(785;1;189;224;328;384),5,3.8163265306122449,3925
785,5,C(785;1;226;269;363;389),5,3.8163265306122449,3925
