N,K,S,diameter,averageShortestPathLength,edges
555,5,C(555;1;8;69;163;267),5,3.5090252707581229,2775
555,5,C(555;1;8;79;192;219),5,3.5090252707581229,2775
555,5,C(555;1;14;150;158;215),5,3.5090252707581229,2775
555,5,C(555;1;15;40;137;253),5,3.5090252707581229,2775
555,5,C(555;1;24;42;208;218),5,3.5090252707581229,2775
555,5,C(555;1;24;156;174;236),5,3.5090252707581229,2775
555,5,C(555;1;28;66;117;274),5,3.5090252707581229,2775
555,5,C(555;1;34;114;123;143),5,3.5090252707581229,2775
555,5,C(555;1;36;49;78;208),5,3.5090252707581229,2775
555,5,C(555;1;51;84;141;214),5,3.5090252707581229,2775
555,5,C(555;1;54;67;90;274),5,3.5090252707581229,2775
555,5,C(555;1;55;68;90;119),5,3.5090252707581229,2775
555,5,C(555;1;58;198;203;225),5,3.5090252707581229,2775
555,5,C(555;1;77;130;187;198),5,3.5090252707581229,2775
555,5,C(555;1;79;105;174;257),5,3.5090252707581229,2775
555,5,C(555;1;92;99;131;250),5,3.5090252707581229,2775
555,5,C(555;1;156;161;173;265),5,3.5090252707581229,2775
