N,K,S,diameter,averageShortestPathLength,edges
1403,5,C(1403;1;30;115;238;397),6,4.3637660485021401,7015
1403,5,C(1403;1;35;80;179;496),6,4.3637660485021401,7015
1403,5,C(1403;1;42;144;197;409),6,4.3637660485021401,7015
1403,5,C(1403;1;42;173;292;363),6,4.3637660485021401,7015
1403,5,C(1403;1;60;195;230;608),6,4.3637660485021401,7015
1403,5,C(1403;1;66;481;516;599),6,4.3637660485021401,7015
1403,5,C(1403;1;79;130;566;665),6,4.3637660485021401,7015
1403,5,C(1403;1;99;498;518;659),6,4.3637660485021401,7015
1403,5,C(1403;1;112;253;432;554),6,4.3637660485021401,7015
1403,5,C(1403;1;125;228;438;555),6,4.3637660485021401,7015
1403,5,C(1403;1;167;197;444;630),6,4.3637660485021401,7015
1403,5,C(1403;1;167;292;341;572),6,4.3637660485021401,7015
1403,5,C(1403;1;230;304;354;364),6,4.3637660485021401,7015
1403,5,C(1403;1;290;329;651;669),6,4.3637660485021401,7015
