N,K,S,diameter,averageShortestPathLength,edges
1429,5,C(1429;1;19;421;520;701),6,4.3809523809523814,7145
1429,5,C(1429;1;22;101;350;667),6,4.3809523809523814,7145
1429,5,C(1429;1;43;165;233;707),6,4.3809523809523814,7145
1429,5,C(1429;1;53;409;422;551),6,4.3809523809523814,7145
1429,5,C(1429;1;60;255;423;696),6,4.3809523809523814,7145
1429,5,C(1429;1;65;114;485;580),6,4.3809523809523814,7145
1429,5,C(1429;1;74;93;400;618),6,4.3809523809523814,7145
1429,5,C(1429;1;86;305;360;573),6,4.3809523809523814,7145
1429,5,C(1429;1;92;331;539;690),6,4.3809523809523814,7145
1429,5,C(1429;1;146;216;555;594),6,4.3809523809523814,7145
1429,5,C(1429;1;170;382;432;626),6,4.3809523809523814,7145
1429,5,C(1429;1;253;323;376;640),6,4.3809523809523814,7145
1429,5,C(1429;1;262;353;560;636),6,4.3809523809523814,7145
1429,5,C(1429;1;336;468;566;654),6,4.3809523809523814,7145
1429,5,C(1429;1;496;537;630;652),6,4.3809523809523814,7145
