N,K,S,diameter,averageShortestPathLength,edges
1436,5,C(1436;1;14;275;361;515),6,4.3881533101045296,7180
1436,5,C(1436;1;47;207;265;658),6,4.3881533101045296,7180
1436,5,C(1436;1;48;296;509;573),6,4.3881533101045296,7180
1436,5,C(1436;1;69;553;596;714),6,4.3881533101045296,7180
1436,5,C(1436;1;74;161;256;379),6,4.3881533101045296,7180
1436,5,C(1436;1;74;289;331;390),6,4.3881533101045296,7180
1436,5,C(1436;1;78;228;244;515),6,4.3881533101045296,7180
1436,5,C(1436;1;111;198;527;695),6,4.3881533101045296,7180
1436,5,C(1436;1;136;172;505;707),6,4.3881533101045296,7180
1436,5,C(1436;1;159;262;278;503),6,4.3881533101045296,7180
1436,5,C(1436;1;177;382;422;577),6,4.3881533101045296,7180
1436,5,C(1436;1;179;281;366;401),6,4.3881533101045296,7180
1436,5,C(1436;1;300;333;341;614),6,4.3881533101045296,7180
1436,5,C(1436;1;376;404;411;457),6,4.3881533101045296,7180
1436,5,C(1436;1;468;527;538;652),6,4.3881533101045296,7180
