N,K,S,diameter,averageShortestPathLength,edges
1703,5,C(1703;1;92;108;269;333),6,4.5640423031727382,8515
1703,5,C(1703;1;105;132;729;821),6,4.5640423031727382,8515
1703,5,C(1703;1;116;331;527;670),6,4.5640423031727382,8515
1703,5,C(1703;1;127;145;205;649),6,4.5640423031727382,8515
1703,5,C(1703;1;147;423;529;598),6,4.5640423031727382,8515
1703,5,C(1703;1;154;285;674;729),6,4.5640423031727382,8515
1703,5,C(1703;1;188;690;787;812),6,4.5640423031727382,8515
1703,5,C(1703;1;200;295;719;833),6,4.5640423031727382,8515
1703,5,C(1703;1;221;268;367;547),6,4.5640423031727382,8515
1703,5,C(1703;1;247;310;411;502),6,4.5640423031727382,8515
1703,5,C(1703;1;281;552;618;762),6,4.5640423031727382,8515
1703,5,C(1703;1;285;349;388;519),6,4.5640423031727382,8515
1703,5,C(1703;1;467;614;676;837),6,4.5640423031727382,8515
1703,5,C(1703;1;609;677;829;842),6,4.5640423031727382,8515
