N,K,S,diameter,averageShortestPathLength,edges
1163,5,C(1163;1;9;243;315;357),6,4.1738382099827884,5815
1163,5,C(1163;1;13;219;499;543),6,4.1738382099827884,5815
1163,5,C(1163;1;17;62;163;464),6,4.1738382099827884,5815
1163,5,C(1163;1;27;35;348;517),6,4.1738382099827884,5815
1163,5,C(1163;1;30;316;478;518),6,4.1738382099827884,5815
1163,5,C(1163;1;34;48;309;432),6,4.1738382099827884,5815
1163,5,C(1163;1;45;56;284;544),6,4.1738382099827884,5815
1163,5,C(1163;1;47;358;395;567),6,4.1738382099827884,5815
1163,5,C(1163;1;49;261;395;566),6,4.1738382099827884,5815
1163,5,C(1163;1;51;164;242;287),6,4.1738382099827884,5815
1163,5,C(1163;1;53;123;240;271),6,4.1738382099827884,5815
1163,5,C(1163;1;53;165;187;366),6,4.1738382099827884,5815
1163,5,C(1163;1;58;193;208;336),6,4.1738382099827884,5815
1163,5,C(1163;1;63;150;372;392),6,4.1738382099827884,5815
1163,5,C(1163;1;67;171;504;560),6,4.1738382099827884,5815
1163,5,C(1163;1;78;268;289;489),6,4.1738382099827884,5815
1163,5,C(1163;1;78;270;342;520),6,4.1738382099827884,5815
1163,5,C(1163;1;86;164;264;381),6,4.1738382099827884,5815
1163,5,C(1163;1;88;114;154;324),6,4.1738382099827884,5815
1163,5,C(1163;1;99;309;437;552),6,4.1738382099827884,5815
1163,5,C(1163;1;103;124;297;356),6,4.1738382099827884,5815
1163,5,C(1163;1;104;272;303;537),6,4.1738382099827884,5815
1163,5,C(1163;1;145;361;454;478),6,4.1738382099827884,5815
1163,5,C(1163;1;179;230;341;495),6,4.1738382099827884,5815
1163,5,C(1163;1;276;340;385;575),6,4.1738382099827884,5815
